,MONTH,DAY,ORIGIN_AIRPORT,count,year,date
2466,12,26,BQN,5,2015,2015-12-26
2467,12,26,BRD,1,2015,2015-12-26
2468,12,26,BRO,6,2015,2015-12-26
2469,12,26,BRW,3,2015,2015-12-26
2470,12,26,BTM,2,2015,2015-12-26
2471,12,26,BTR,19,2015,2015-12-26
2472,12,26,BTV,12,2015,2015-12-26
2473,12,26,BUF,44,2015,2015-12-26
2474,12,26,BUR,52,2015,2015-12-26
2475,12,26,BWI,265,2015,2015-12-26
2476,12,26,BZN,19,2015,2015-12-26
2477,12,26,CAE,11,2015,2015-12-26
2478,12,26,CAK,16,2015,2015-12-26
2479,12,26,CDC,1,2015,2015-12-26
2480,12,26,CDV,2,2015,2015-12-26
2481,12,26,CHA,10,2015,2015-12-26
2482,12,26,CHO,6,2015,2015-12-26
2483,12,26,CHS,35,2015,2015-12-26
2484,12,26,CID,15,2015,2015-12-26
2485,12,26,CIU,2,2015,2015-12-26
2486,12,26,CLE,82,2015,2015-12-26
2487,12,26,CLL,5,2015,2015-12-26
2488,12,26,CLT,263,2015,2015-12-26
2489,12,26,CMH,63,2015,2015-12-26
2490,12,26,CMI,5,2015,2015-12-26
2491,12,26,CMX,2,2015,2015-12-26
2492,12,26,COD,1,2015,2015-12-26
2493,12,26,COS,19,2015,2015-12-26
2494,12,26,COU,4,2015,2015-12-26
2495,12,26,CPR,4,2015,2015-12-26
2496,12,26,CRP,13,2015,2015-12-26
2497,12,26,CRW,6,2015,2015-12-26
2498,12,26,CSG,2,2015,2015-12-26
2499,12,26,CVG,53,2015,2015-12-26
2500,12,26,CWA,3,2015,2015-12-26
2501,12,26,DAB,5,2015,2015-12-26
2502,12,26,DAL,177,2015,2015-12-26
2503,12,26,DAY,21,2015,2015-12-26
2504,12,26,DBQ,2,2015,2015-12-26
2505,12,26,DCA,175,2015,2015-12-26
2506,12,26,DEN,597,2015,2015-12-26
2507,12,26,DFW,653,2015,2015-12-26
2508,12,26,DHN,3,2015,2015-12-26
2509,12,26,DLH,5,2015,2015-12-26
2510,12,26,DRO,7,2015,2015-12-26
2511,12,26,DSM,25,2015,2015-12-26
2512,12,26,DTW,292,2015,2015-12-26
2513,12,26,DVL,1,2015,2015-12-26
2514,12,26,EAU,2,2015,2015-12-26
2515,12,26,ECP,12,2015,2015-12-26
2516,12,26,EGE,15,2015,2015-12-26
2517,12,26,EKO,1,2015,2015-12-26
2518,12,26,ELM,4,2015,2015-12-26
2519,12,26,ELP,33,2015,2015-12-26
2520,12,26,ERI,2,2015,2015-12-26
2521,12,26,ESC,1,2015,2015-12-26
2522,12,26,EUG,10,2015,2015-12-26
2523,12,26,EVV,8,2015,2015-12-26
2524,12,26,EWN,1,2015,2015-12-26
2525,12,26,EWR,271,2015,2015-12-26
2526,12,26,EYW,7,2015,2015-12-26
2527,12,26,FAI,6,2015,2015-12-26
2528,12,26,FAR,20,2015,2015-12-26
2529,12,26,FAT,19,2015,2015-12-26
2530,12,26,FAY,4,2015,2015-12-26
2531,12,26,FCA,7,2015,2015-12-26
2532,12,26,FLG,6,2015,2015-12-26
2533,12,26,FLL,277,2015,2015-12-26
2534,12,26,FNT,14,2015,2015-12-26
2535,12,26,FSD,8,2015,2015-12-26
2536,12,26,FSM,5,2015,2015-12-26
2537,12,26,FWA,13,2015,2015-12-26
2538,12,26,GCC,2,2015,2015-12-26
2539,12,26,GCK,2,2015,2015-12-26
2540,12,26,GEG,25,2015,2015-12-26
2541,12,26,GFK,4,2015,2015-12-26
2542,12,26,GGG,2,2015,2015-12-26
2543,12,26,GJT,13,2015,2015-12-26
2544,12,26,GNV,6,2015,2015-12-26
2545,12,26,GPT,9,2015,2015-12-26
2546,12,26,GRB,9,2015,2015-12-26
2547,12,26,GRI,2,2015,2015-12-26
2548,12,26,GRK,11,2015,2015-12-26
2549,12,26,GRR,25,2015,2015-12-26
2550,12,26,GSO,13,2015,2015-12-26
2551,12,26,GSP,18,2015,2015-12-26
2552,12,26,GTF,6,2015,2015-12-26
2553,12,26,GTR,2,2015,2015-12-26
2554,12,26,GUC,5,2015,2015-12-26
2555,12,26,GUM,1,2015,2015-12-26
2556,12,26,HDN,12,2015,2015-12-26
2557,12,26,HIB,2,2015,2015-12-26
2558,12,26,HLN,4,2015,2015-12-26
2559,12,26,HNL,136,2015,2015-12-26
2560,12,26,HOB,1,2015,2015-12-26
2561,12,26,HOU,157,2015,2015-12-26
2562,12,26,HPN,19,2015,2015-12-26
2563,12,26,HRL,8,2015,2015-12-26
2564,12,26,HSV,10,2015,2015-12-26
2565,12,26,HYS,1,2015,2015-12-26
2566,12,26,IAD,87,2015,2015-12-26
2567,12,26,IAG,1,2015,2015-12-26
2568,12,26,IAH,393,2015,2015-12-26
2569,12,26,ICT,23,2015,2015-12-26
2570,12,26,IDA,7,2015,2015-12-26
2571,12,26,ILM,5,2015,2015-12-26
2572,12,26,IMT,2,2015,2015-12-26
2573,12,26,IND,70,2015,2015-12-26
2574,12,26,INL,2,2015,2015-12-26
2575,12,26,ISN,5,2015,2015-12-26
2576,12,26,ISP,16,2015,2015-12-26
2577,12,26,ITH,2,2015,2015-12-26
2578,12,26,ITO,15,2015,2015-12-26
2579,12,26,JAC,22,2015,2015-12-26
2580,12,26,JAN,16,2015,2015-12-26
2581,12,26,JAX,56,2015,2015-12-26
2582,12,26,JFK,268,2015,2015-12-26
2583,12,26,JLN,2,2015,2015-12-26
2584,12,26,JMS,1,2015,2015-12-26
2585,12,26,JNU,10,2015,2015-12-26
2586,12,26,KOA,37,2015,2015-12-26
2587,12,26,KTN,6,2015,2015-12-26
2588,12,26,LAN,5,2015,2015-12-26
2589,12,26,LAR,1,2015,2015-12-26
2590,12,26,LAS,385,2015,2015-12-26
2591,12,26,LAW,4,2015,2015-12-26
2592,12,26,LAX,566,2015,2015-12-26
2593,12,26,LBB,14,2015,2015-12-26
2594,12,26,LBE,3,2015,2015-12-26
2595,12,26,LCH,5,2015,2015-12-26
2596,12,26,LEX,11,2015,2015-12-26
2597,12,26,LFT,12,2015,2015-12-26
2598,12,26,LGA,228,2015,2015-12-26
2599,12,26,LGB,26,2015,2015-12-26
2600,12,26,LIH,37,2015,2015-12-26
2601,12,26,LIT,28,2015,2015-12-26
2602,12,26,LNK,6,2015,2015-12-26
2603,12,26,LRD,5,2015,2015-12-26
2604,12,26,LSE,5,2015,2015-12-26
2605,12,26,LWS,2,2015,2015-12-26
2606,12,26,MAF,14,2015,2015-12-26
2607,12,26,MBS,4,2015,2015-12-26
2608,12,26,MCI,107,2015,2015-12-26
2609,12,26,MCO,388,2015,2015-12-26
2610,12,26,MDT,8,2015,2015-12-26
2611,12,26,MDW,247,2015,2015-12-26
2612,12,26,MEI,2,2015,2015-12-26
2613,12,26,MEM,36,2015,2015-12-26
2614,12,26,MFE,5,2015,2015-12-26
2615,12,26,MFR,7,2015,2015-12-26
2616,12,26,MGM,7,2015,2015-12-26
2617,12,26,MHK,5,2015,2015-12-26
2618,12,26,MHT,15,2015,2015-12-26
2619,12,26,MIA,219,2015,2015-12-26
2620,12,26,MKE,73,2015,2015-12-26
2621,12,26,MKG,2,2015,2015-12-26
2622,12,26,MLB,5,2015,2015-12-26
2623,12,26,MLI,7,2015,2015-12-26
2624,12,26,MLU,8,2015,2015-12-26
2625,12,26,MMH,2,2015,2015-12-26
2626,12,26,MOB,14,2015,2015-12-26
2627,12,26,MOT,4,2015,2015-12-26
2628,12,26,MQT,2,2015,2015-12-26
2629,12,26,MRY,7,2015,2015-12-26
2630,12,26,MSN,24,2015,2015-12-26
2631,12,26,MSO,6,2015,2015-12-26
2632,12,26,MSP,306,2015,2015-12-26
2633,12,26,MSY,109,2015,2015-12-26
2634,12,26,MTJ,11,2015,2015-12-26
2635,12,26,MYR,9,2015,2015-12-26
2636,12,26,OAJ,3,2015,2015-12-26
2637,12,26,OAK,128,2015,2015-12-26
2638,12,26,OGG,71,2015,2015-12-26
2639,12,26,OKC,46,2015,2015-12-26
2640,12,26,OMA,50,2015,2015-12-26
2641,12,26,OME,2,2015,2015-12-26
2642,12,26,ONT,49,2015,2015-12-26
2643,12,26,ORD,751,2015,2015-12-26
2644,12,26,ORF,28,2015,2015-12-26
2645,12,26,ORH,2,2015,2015-12-26
2646,12,26,OTZ,2,2015,2015-12-26
2647,12,26,PAH,2,2015,2015-12-26
2648,12,26,PBG,1,2015,2015-12-26
2649,12,26,PBI,90,2015,2015-12-26
2650,12,26,PDX,148,2015,2015-12-26
2651,12,26,PHF,3,2015,2015-12-26
2652,12,26,PHL,175,2015,2015-12-26
2653,12,26,PHX,450,2015,2015-12-26
2654,12,26,PIA,13,2015,2015-12-26
2655,12,26,PIB,1,2015,2015-12-26
2656,12,26,PIH,1,2015,2015-12-26
2657,12,26,PIT,61,2015,2015-12-26
2658,12,26,PLN,2,2015,2015-12-26
2659,12,26,PNS,17,2015,2015-12-26
2660,12,26,PSC,8,2015,2015-12-26
2661,12,26,PSE,3,2015,2015-12-26
2662,12,26,PSG,2,2015,2015-12-26
2663,12,26,PSP,35,2015,2015-12-26
2664,12,26,PVD,31,2015,2015-12-26
2665,12,26,PWM,14,2015,2015-12-26
2666,12,26,RAP,10,2015,2015-12-26
2667,12,26,RDD,2,2015,2015-12-26
2668,12,26,RDM,6,2015,2015-12-26
2669,12,26,RDU,85,2015,2015-12-26
2670,12,26,RHI,3,2015,2015-12-26
2671,12,26,RIC,35,2015,2015-12-26
2672,12,26,RKS,1,2015,2015-12-26
2673,12,26,RNO,39,2015,2015-12-26
2674,12,26,ROA,6,2015,2015-12-26
2675,12,26,ROC,20,2015,2015-12-26
2676,12,26,ROW,3,2015,2015-12-26
2677,12,26,RST,4,2015,2015-12-26
2678,12,26,RSW,123,2015,2015-12-26
2679,12,26,SAF,3,2015,2015-12-26
2680,12,26,SAN,207,2015,2015-12-26
2681,12,26,SAT,87,2015,2015-12-26
2682,12,26,SAV,20,2015,2015-12-26
2683,12,26,SBA,14,2015,2015-12-26
2684,12,26,SBN,13,2015,2015-12-26
2685,12,26,SBP,8,2015,2015-12-26
2686,12,26,SCC,3,2015,2015-12-26
2687,12,26,SCE,3,2015,2015-12-26
2688,12,26,SDF,29,2015,2015-12-26
2689,12,26,SEA,343,2015,2015-12-26
2690,12,26,SFO,441,2015,2015-12-26
2691,12,26,SGF,18,2015,2015-12-26
2692,12,26,SGU,5,2015,2015-12-26
2693,12,26,SHV,19,2015,2015-12-26
2694,12,26,SIT,3,2015,2015-12-26
2695,12,26,SJC,99,2015,2015-12-26
2696,12,26,SJT,5,2015,2015-12-26
2697,12,26,SJU,103,2015,2015-12-26
2698,12,26,SLC,308,2015,2015-12-26
2699,12,26,SMF,104,2015,2015-12-26
2700,12,26,SMX,2,2015,2015-12-26
2701,12,26,SNA,99,2015,2015-12-26
2702,12,26,SPI,5,2015,2015-12-26
2703,12,26,SPS,3,2015,2015-12-26
2704,12,26,SRQ,14,2015,2015-12-26
2705,12,26,STL,141,2015,2015-12-26
2706,12,26,STT,23,2015,2015-12-26
2707,12,26,STX,5,2015,2015-12-26
2708,12,26,SUN,5,2015,2015-12-26
2709,12,26,SUX,1,2015,2015-12-26
2710,12,26,SWF,2,2015,2015-12-26
2711,12,26,SYR,15,2015,2015-12-26
2712,12,26,TLH,7,2015,2015-12-26
2713,12,26,TOL,2,2015,2015-12-26
2714,12,26,TPA,216,2015,2015-12-26
2715,12,26,TRI,5,2015,2015-12-26
2716,12,26,TTN,9,2015,2015-12-26
2717,12,26,TUL,38,2015,2015-12-26
2718,12,26,TUS,52,2015,2015-12-26
2719,12,26,TVC,5,2015,2015-12-26
2720,12,26,TWF,2,2015,2015-12-26
2721,12,26,TXK,4,2015,2015-12-26
2722,12,26,TYR,5,2015,2015-12-26
2723,12,26,TYS,16,2015,2015-12-26
2724,12,26,UST,1,2015,2015-12-26
2725,12,26,VLD,2,2015,2015-12-26
2726,12,26,VPS,15,2015,2015-12-26
2727,12,26,WRG,2,2015,2015-12-26
2728,12,26,XNA,21,2015,2015-12-26
2729,12,26,YAK,2,2015,2015-12-26
2730,12,26,YUM,5,2015,2015-12-26
